74076, 7407616, 42.237374
74240, 7424000, 50.106061
74400, 7440384, 42.803030
74564, 7456768, 53.409091
74728, 7473152, 36.984848
74892, 7489536, 61.702020
75056, 7505920, 47.954545
75220, 7522304, 56.752525
75384, 7538688, 50.318182
75548, 7555072, 58.883838
75712, 7571456, 55.186869
75876, 7587840, 61.055556
76040, 7604224, 44.106061
76204, 7620608, 52.762626
76368, 7636992, 44.085859
76532, 7653376, 51.055556
76696, 7669760, 49.914141
76860, 7686144, 57.439394
77024, 7702528, 45.045455
77188, 7718912, 53.106061
77352, 7735296, 52.742424
77516, 7751680, 57.752525
77680, 7768064, 52.611111
77844, 7784448, 74.479798
78008, 7800832, 58.611111
78172, 7817216, 45.914141
78336, 7833600, 62.348485
78496, 7849984, 58.853535
78660, 7866368, 59.823232
78824, 7882752, 53.691919
78988, 7899136, 40.601010
79152, 7915520, 68.479798
79316, 7931904, 47.530303
79480, 7948288, 59.651515
79644, 7964672, 60.691919
79808, 7981056, 188.671717
79972, 7997440, 45.479798
80136, 8013824, 77.348485
80300, 8030208, 49.762626
80464, 8046592, 68.853535
80628, 8062976, 57.247475
80792, 8079360, 66.631313
80956, 8095744, 57.308081
81120, 8112128, 55.611111
81284, 8128512, 46.075758
81448, 8144896, 70.439394
81612, 8161280, 59.762626
81776, 8177664, 68.015152
81940, 8194048, 40.277778
82104, 8210432, 66.267677
82268, 8226816, 57.550505
82432, 8243200, 67.934343
82592, 8259584, 67.257576
82756, 8275968, 65.712121
82920, 8292352, 67.045455
83084, 8308736, 58.207071
83248, 8325120, 65.520202
83412, 8341504, 79.449495
83576, 8357888, 55.631313
83740, 8374272, 72.782828
83904, 8390656, 67.409091
84068, 8407040, 65.752525
84232, 8423424, 57.691919
84396, 8439808, 84.075758
84560, 8456192, 67.550505
84724, 8472576, 68.914141
84888, 8488960, 77.469697
85052, 8505344, 84.297980
85216, 8521728, 63.964646
85380, 8538112, 66.863636
85544, 8554496, 48.338384
85708, 8570880, 77.691919
85872, 8587264, 73.116162
86036, 8603648, 76.308081
86200, 8620032, 76.944444
86364, 8636416, 75.045455
86528, 8652800, 63.540404
86688, 8669184, 61.681818
86852, 8685568, 72.803030
87016, 8701952, 84.803030
87180, 8718336, 66.570707
87344, 8734720, 64.085859
87508, 8751104, 54.267677
87672, 8767488, 74.762626
87836, 8783872, 74.520202
88000, 8800256, 67.631313
88164, 8816640, 52.883838
88328, 8833024, 79.156566
88492, 8849408, 66.267677
88656, 8865792, 69.368687
88820, 8882176, 59.116162
88984, 8898560, 85.661616
89148, 8914944, 70.176768
89312, 8931328, 73.540404
89476, 8947712, 59.479798
89640, 8964096, 73.247475
89804, 8980480, 71.419192
89968, 8996864, 71.843434
90132, 9013248, 59.318182
90296, 9029632, 77.752525
90460, 9046016, 66.550505
90624, 9062400, 75.429293
90784, 9078784, 72.116162
90948, 9095168, 66.550505
91112, 9111552, 47.833333
91276, 9127936, 57.752525
91440, 9144320, 73.116162
91604, 9160704, 67.631313
91768, 9177088, 70.621212
91932, 9193472, 80.015152
92096, 9209856, 64.611111
92260, 9226240, 58.712121
92424, 9242624, 64.388889
92588, 9259008, 71.762626
92752, 9275392, 67.691919
92916, 9291776, 80.994949
93080, 9308160, 72.924242
93244, 9324544, 82.237374
93408, 9340928, 59.631313
93572, 9357312, 83.439394
93736, 9373696, 73.196970
93900, 9390080, 69.409091
94064, 9406464, 56.691919
94228, 9422848, 72.722222
94392, 9439232, 59.712121
94556, 9455616, 79.994949
94720, 9472000, 61.863636
94880, 9488384, 64.601010
95044, 9504768, 71.560606
95208, 9521152, 73.843434
95372, 9537536, 76.106061
95536, 9553920, 75.661616
95700, 9570304, 67.792929
95864, 9586688, 75.409091
96028, 9603072, 75.560606
96192, 9619456, 74.025253
96356, 9635840, 72.742424
96520, 9652224, 70.277778
96684, 9668608, 83.500000
96848, 9684992, 56.772727
97012, 9701376, 68.994949
97176, 9717760, 78.035354
97340, 9734144, 78.378788
97504, 9750528, 69.237374
97668, 9766912, 72.843434
97832, 9783296, 66.833333
97996, 9799680, 84.308081
98160, 9816064, 69.611111
98324, 9832448, 79.439394
98488, 9848832, 67.287879
98652, 9865216, 75.934343
98816, 9881600, 68.651515
98976, 9897984, 70.338384
99140, 9914368, 75.732323
99304, 9930752, 81.237374
99468, 9947136, 82.439394
99632, 9963520, 57.671717
99796, 9979904, 68.267677
99960, 9996288, 95.267677
100124, 10012672, 67.378788
100288, 10029056, 75.651515
100452, 10045440, 78.267677
100616, 10061824, 86.247475
100780, 10078208, 82.984848
100944, 10094592, 77.823232
101108, 10110976, 82.924242
101272, 10127360, 86.267677
101436, 10143744, 70.974747
101600, 10160128, 81.277778
101764, 10176512, 74.782828
101928, 10192896, 81.277778
102092, 10209280, 75.166667
102256, 10225664, 88.934343
102420, 10242048, 73.702020
102584, 10258432, 93.297980
102748, 10274816, 70.813131
102912, 10291200, 76.813131
103072, 10307584, 80.691919
103236, 10323968, 92.015152
103400, 10340352, 86.328283
103564, 10356736, 88.651515
103728, 10373120, 78.126263
103892, 10389504, 78.106061
104056, 10405888, 75.247475
104220, 10422272, 80.409091
104384, 10438656, 81.237374
104548, 10455040, 91.833333
104712, 10471424, 83.439394
104876, 10487808, 90.409091
105040, 10504192, 86.398990
105204, 10520576, 94.045455
105368, 10536960, 80.459596
105532, 10553344, 80.318182
105696, 10569728, 86.550505
105860, 10586112, 87.348485
106024, 10602496, 73.984848
106188, 10618880, 79.873737
106352, 10635264, 91.934343
106516, 10651648, 97.388889
106680, 10668032, 76.045455
106844, 10684416, 92.560606
107008, 10700800, 91.540404
107168, 10717184, 93.560606
107332, 10733568, 82.297980
107496, 10749952, 65.873737
107660, 10766336, 73.126263
107824, 10782720, 958.085859
107988, 10799104, 83.681818
108152, 10815488, 85.136364
108316, 10831872, 92.136364
108480, 10848256, 86.621212
108644, 10864640, 79.954545
108808, 10881024, 83.762626
108972, 10897408, 89.893939
109136, 10913792, 104.126263
109300, 10930176, 87.570707
109464, 10946560, 76.409091
